직업코드,직업명,직업전망_텍스트,전망점수,주요전공계열,주요학력수준,학력_고졸이하비율,학력_전문대졸비율,학력_대졸이상비율,학력점수,유사직업명_합산,대분류명,중분류명,평균구인배율,평균부족률,중위임금,하위임금,월평균임금_천원,신입임금_천원,상위25_임금_천원,중위_임금_천원,하위25_임금_천원,졸업전취업률,3개월이내취업률,전직가능직무명,취업률_1년,취업률_1년이상,취업률_3개월,취업률_6개월,취업률_졸업전
812301,철도기관차정비원,"향후 5년간 철도기관차정비원의 고용은 현 상태를 유지하고, 고속철도 및 전동차정비원의 고용은 다소 증가할 것으로 전망된다. 기후변화로 상징되는 환경 위기와 고유가로 대변되는 자원 위기로 저탄소 친환경 패러다임이 전 세계적인 관심사이자 성장동력으로 대두하면서 나라마다 자원의 효율적·친환경적 이용에 국력을 집중하고 있다. 또한 운송수단의 사고로 인한 인적 물적 자원의 피해를 줄이기 위하여 안전기준을 강화하고 있어 이에 따른 정비원의 수요가 예상된다. 특히, KTX와 같은 고속철도의 증가로 인한 고숙련 정비원의 고용은 증가할 것이며, 대도시를 중심으로 한 지하철 노선확장, 기존 철도의 전철화 사업, 경전철 시스템 도입 등으로 인해 전동차정비원에 대한 추가적인 인력 수요도 있을 것으로 보인다. 그러나 화석연료를 사용하는 철도차량 분야는 노후한 철도를 제3국으로 수출함에 따라 국내 정비의 필요성이 줄어들고 있고, 공기업 및 공공기관의 경영 합리화와 효율성 제고 때문에 노동인력에 대한 추가 수요는 한정적일 것이다. 또한 그동안 2개로 분리되어 운영되던 서울 2대 지하철공사인 서울도시철도공사와 서울메트로가 2016년 상반기까지 합병을 준비하고 있어 이로 인한 중복업무 인원의 감소가 예상된다.",4,공학,대졸,0.0,0.267,0.733,3.73,,설치·정비·생산직,,1.99,3.4,,,,,,,,,,,,,,,
812901,오토바이정비원,"향후 5년간 오토바이정비원의 고용은 감소할 것이다. 우리나라는 레저용으로 오토바이를 이용하기 어려운 지리적 구조를 가지고 있다. 오토바이가 위험하다는 인식, 자전거 전용도로의 확산, 지속적인 대기 오염의 확산 등으로 레저용이 아닌 생계형의 오토바이가 주로 판매된다. 점점 더 기계가 발달하여 고장율이 적어지고 기름만지는 3D업종이라는 인식때문에 이 일을 배우려는 사람도 많지 않아 오토바이 정비원은 향후 줄어들 가능성이 높다. 새로운 전자식 기종의 오토바이들이 출시되어 새롭게 정비기술을 갖추기 위해 끊임없이 노력하고 전문성 있는 오토바이 정비원만이 경쟁력이 있을 것이다.",1,공학,고졸,0.667,0.133,0.2,2.33,,설치·정비·생산직,기계 설치·정비·생산직,0.0,3.4,,,,,,,,,,,,,,,
812102,헬리콥터정비원,"향후 5년간 헬리콥터정비원의 고용은 다소 증가할 것이다.
헬리콥터를 필요로 하는 언론 및 방송기관, 방재를 담당하는 소방청, 의료기관 등에서 기동성이 좋은 헬리콥터를 더 많이 구입하고 항공산업의 증가로 여객 수송을 위해서도 헬리콥터의 수는 더 늘어날 것이다. 따라서 이러한 헬리콥터를 정비하는 인력의 수는 다소 증가할 것이다.",4,공학,대졸,0.0,0.033,0.967,3.97,,설치·정비·생산직,기계 설치·정비·생산직,0.0,3.4,,,,,,,,,,,,,,,
812101,항공기정비원,"향후 5년간 항공기정비원의 고용은 다소 증가할 것으로 전망된다. 국민 생활수준의 향상과 국제화, 내국인의 국제선 이용객 증가, 경제 성장에 따른 항공화물 수송량 증가, 각종 국제행사 개최 등에 힘입어 항공기정비원의 인력 수요는 매년 소폭의 성장세를 나타내고 있다. 국내외 여객 수송실적의 증가는 생활수준 향상에 따른 국내외 여행, 여가생활의 증가, 국제화에 따른 외국관광객의 증가, 각종 국제회의나 행사의 증가 등에 힘입은 바가 크다. 이러한 수송실적이 증가는 해당 운송장비를 이용한 운항횟수의 증가로 이어지기 때문에, 결국 운송장비정비원의 업무량을 늘리게 된다. 결과적으로 해당 인력의 고용증가에 긍정적인 영향을 미칠 것이다. 다음으로 환경문제나 안전에 대한 국민들의 고조된 관심도 운송장비정비원의 고용증가에 기여할 것이다. 환경오염 방지, 교통안전을 위해 보다 많은 검사와 점검, 정비 등이 필요하기 때문이다.또한, 항공기 대수도 민간항공사의 출현으로 인해 매년 증가하고 있다. 이러한 항공 물류량의 증가와 항공기 대수의 증가는 자연스럽게 항공정비사의 인력 수요에 긍정적인 영향을 미칠 것으로 전망된다. 실제 항공정비사의 자격증 발급도 매년 꾸준히 증가하고 있다. 그러나 글로벌 달러 약세 지속 등 환율의 불안정성에 따른 여행객의 감소, 미국을 포함한 세계 경제의 성장세 둔화 등으로 항공 운송 산업의 수익성 감소가 예측되고 있다.",4,공학,대졸,0.0,0.1,0.9,3.9,,설치·정비·생산직,기계 설치·정비·생산직,0.0,3.4,,,,,,,,,,,,,,,
812201,선박(엔진)정비원,"향후 5년간 선박(엔진)정비원의 고용은 다소 감소할 것으로 전망된다. 선박(엔진)정비원의 인력 수요는 여객 및 화물 수송량에 큰 영향을 받는다. 국민생활수준의 향상과 국제화 추세 등에 따라 여가생활과 휴식을 목적으로 하는 여객선 이용객이 증가하고, 각종 국제행사를 활발히 개최하고 있어 선박 분야는 매년 소폭의 성장세를 나타내고 있다. 이처럼 여객 및 화물 수송 실적이 해마다 증가하고, 선박 물량도 증가하고 있어 선박(엔진)정비원의 인력 수요는 꾸준히 발생할 것으로 보인다. 또한, 노후화된 선박을 현대식 선박으로 교체하기 위한 선박의 현대화 및 장비와 기술의 현대화가 이루어지고는 있다. 그러나 국내 인건비 상승에 따라 이러한 작업이 상대적으로 인건비가 낮은 중국, 필리핀 등지에서 많이 수행되고 있다는 점은 선박정비원의 고용에 부정적인 요인으로 작용할 것으로 예상된다. 따라서 선박(엔진)정비원의 고용은 다소 감소할 것으로 보인다.",2,공학,고졸,0.433,0.4,0.167,2.73,,설치·정비·생산직,,1.99,3.4,,,,,,,,,,,,,,,
812401,자동차정비원,"향후 5년간 자동차정비원의 고용은 현 상태를 유지할 것으로 전망된다. 자동차정비원의 고용은 국내 자동차 대수에 영향을 받는다. 우리나라의 자동차 대수는 2004년 1,493만 대에서 2013년 1,940만 대로 매년 45만 대 정도 증가하고 있다. 이는 국민소득 증대와 함께 당분간 증가할 것으로 예상된다. 자동차 대수의 증가와 내수 시장의 성장 가능성은 자동차정비원의 고용에 긍정적이라 할 수 있다. 반면, 장기적으로는 저출산 및 고령화, 자동차 연료비 상승, 자동차세 등 유지비의 증가, 경기 침체 등으로 국내 자동차 등록 대수의 증가세가 꺾일 가능성도 있다. 또한 자동차 생산기술의 발달에 따라 품질이 향상되어 자동차 고장률은 줄어들 것이다. 자동제어시스템이나 자동안전거리확보 시스템, 자동주차 시스템 등의 첨단안전장치 장착률이 높아지고, 향후 차량자동항법장치까지 상용화된다면 자동차의 사고율도 현격히 감소할 것으로 예상된다. 자동차 등록 대수의 감소와 고장률 및 사고율 감소는 자동차정비원의 고용에 부정적 영향을 미칠 것이다. 자동차정비원의 고용은 당분간, 다소 증가할 것으로 예상되지만, 일정 기간이 지난 후에는 정체기를 겪으면서 현 상태를 유지할 것으로 전망된다.",4,공학,고졸,0.8,0.167,0.033,2.23,,설치·정비·생산직,기계 설치·정비·생산직,0.0,3.4,,,,,,,,,,,,,,,
813101,금형원,"향후 5년간 금형원의 고용은 현 상태를 유지하거나 다소 감소할 것으로 전망된다. 금형원의 고용과 관계되는 금형산업은 주로 금형으로 제작되는 신제품의 출시주기와 연동되기 때문이다. 대규모 경기 침체기를 제외하고는 경기변동에 상대적으로 덜 민감한 편인데 또한 전방산업인 자동차, 가전기기 등의 내수와 국내업체의 해외진출로 수출비중이 증가하면서 점차 수출산업화가 가속화되고 있다. 고용은 금형을 이용하여 제품을 생산하는 산업들의 성장과 기술의 발전에 영향을 받게 될 것이다. 금형을 활용하는 제품 중에는 IT산업 및 전자 산업 관련 제품이 많다. 이들 분야 산업의 활성화는 금형원의 고용을 증가시키는 요인으로 작용할 것이다. 그리고 CAD/CAM 시스템 등의 활용이 일반화됨에 따라 신기술 인력과 신제품 개발을 위한 전문 인력이 필요하여 고급 인력에 대한 수요가 지속될 전망이다. 한편으로 입체(3D)프린팅의 확산은 점차적으로 금형원의 고용에 영향을 미치게 될 것이다. 입체(3D)프린팅은 국내외 유수의 기관들이 미래유망기술로 선정한 바 있는 유망산업 분야이다. 향후 새로운 기술의 개발,특히 다양한 분야에 활용할 수 있는 소재의 개발 등의 진척에 따라 자동차, 항공·우주, 방위산업, 가전제품, 의료 및 의료장비, 의학, 건축, 교육, 애니메이션 및 엔터테인먼트, 완구, 패션 등 다양한 산업분야에서 활용도가 커질 전망이다. 이러한 입체(3D)프린팅 분야의 발전은 금형원의 고용에 부정적인 영향을 미칠 가능성도 있지만, 기존의 금형, 공작기계 분야와 기술 기능적 결합이 이루어지고 융합된 직무로 전환된다면 고용을 증가시키는 방향으로 작용할 수도 있다. 또한 기술적, 소재적 발전이 이루어지면 제조업 분야와의 결합이 확산될 것으로 예상된다. 또한 인건비 상승과 3D업종 기피로 인하여 주요 금형 관련 업체들이 중국 등 해외로 이전하고 있다. 이러한 상황이 지속되면 국내 고용에 부정적인 영향을 미칠 수 있다. 따라서 금형업의 성장에도 불구하고 중국 등의 현지생산 확대와 금형의 자동화 등으로 금형원의 국내 고용전망은 현 상태에 머무르거나 다소 감소할 것으로 예상된다.",2,공학,고졸,0.733,0.2,0.067,2.33,,설치·정비·생산직,기계 설치·정비·생산직,0.0,3.4,,,,,,,,,,,,,,,
813201,금속공작기계조작원,"향후 5년간 금속공작기계조작원의 고용은 현 상태를 유지하거나 다소 감소할 것으로 전망된다. 공작기계 조작원의 고용은 기계 산업의 성장과 기술의 발전에 크게 영향을 받는다. 세계적으로 친환경 제조업의 지향,새로운 에너지원의 개발의 활성화는 새로운 기계의 도입과 기계부품의 수요를 유발한다. 이는 기계가공을 위한 공작기계 조작원의 기여가 없이는 새로운 도약을 기대할 수 없다. 한편으로 공작기계의 다기능화와 시스템화가 추구되면서 하나의 공작기계로 연삭이나 절삭, 열처리 등 여러 작업을 동시에 할 수 있는 복합 가공기계가 등장하고 있다. 이에 따라 다기능을 갖춘 공작기계 조작원에 대한 수요가  증가할 것으로 보이지만, 단순 공작기계 조작원에 대한 인력 수요는 줄어들 것으로 보인다. 한편으로 입체(3D)프린팅의 확산은 점차적으로 금형원 및 공작기계 조작원의 고용에 영향을 미치게 될 것이다. 입체(3D)프린팅은 국내외 유수의 기관들이 미래유망기술로 선정한 바 있는 유망산업 분야이다. 향후 새로운 기술의 개발,특히 다양한 분야에 활용할 수 있는 소재의 개발 등의 진척에 따라 자동차, 항공·우주, 방위산업, 가전제품, 의료 및 의료장비, 의학, 건축, 교육, 애니메이션 및 엔터테인먼트, 완구, 패션 등 다양한 산업분야에서 활용도가 커질 전망이다. 이러한 입체(3D)프린팅 분야의 발전은 공작기계조작원의 고용에 부정적인 영향을 미칠 가능성도 있지만, 기존의 금형, 공작기계 분야와 기술 기능적 결합이 이루어지고 융합된 직무로 전환된다면 고용을 증가시키는 방향으로 작용할 수도 있다. 또한 기술적, 소재적 발전이 이루어지면 제조업 분야와의 결합이 확산될 것으로 예상된다. 그 경우 공작기계 조작원의 고용과 밀접한 금형산업과 기계 산업에도 커다란 영향을 미치게 될 전망이다.",2,공학,고졸,0.567,0.367,0.067,2.37,,설치·정비·생산직,기계 설치·정비·생산직,0.0,3.4,,,,,,,,,,,,,,,
814001,냉난방관련 설비조작원,"향후 5년간 냉난방관련 설비조작원의 고용은 현 상태를 유지할 것으로 전망된다. 최근 몇 년간 건설 경기가 침체되어 신규 건축허가 실적이 감소하였고, 건물 자동화 설비 시설을 갖춘 건물이 증가하며 냉난방관련 신규 설비에 대한 수요는 감소하였다. 중앙제어로 운영되는 건물이 증가하며 효율적 운영이 가능해지며 설비 인력에 대한 수요는 감소하고 있다. 또한, 건물관리를 외부업체로 용역을 주는 형태가 증가하며 직접 채용하는 냉난방관련설비조작원의 고용은 소폭 감소하였다. 기술발전으로 자동화 및 기계화가 진행되어 현장에 가지 않고 사무실에서 업무 처리가 가능해져 인력감축이 이뤄지고 있다. 설비조작 인력이 기계로 대체되는 추세가 이어지고 있으며, 실제업무를 하는 조작원보다는 설비를 관리하는 방향으로 인력의 이동이 이뤄지고 있다. 조달청 행정자료에 따르면 신규 공사 계약 실적은 2009년 이후 뚜렷한 감소세를 보이고 있다. 냉난방관련설비공사 건수도 감소하였다. 건설경기침체가 지속되며 건물의 리모델링 사례가 늘고 있어 신규 설비보다는 리모델링에 의한 수요가 지속되고 있다. 냉난방관련설비조작원은 3D 업종으로 인식되고 있으며 업무에 따라 3교대 근무를 하는 등 근무시간이 불규칙하고 근로여건이 열악하여 젊은 구직자들이 기피하고 있다. 또한 건물관리를 외주화하는 건물이 많아지며 고용이 상대적으로 불안정한 임시·계약직 일자리들이 많은 것도 공급이 감소하는 요인 중 하나이다. 최근 녹색빌딩 인증 등 환경보호로 인한 건물의 환경규제가 강화되면서 노후화된 산업용 냉난방기기설비 및 교체에 대한 수요는 있을 것으로 전망되나, 냉난방관련설비조작원의 일자리에는 큰 영향을 미치지 않을 것으로 보인다.",5,공학,고졸,0.567,0.4,0.033,2.4,,설치·정비·생산직,,1.99,3.4,,,,,,,,,,,,,,,
815001,자동조립라인 및 산업용로봇조작원,"향후 5년간 자동조립라인 및 산업용로봇조작원의 고용은 현 상태를 유지할 것으로 전망된다. 기업들이 인건비를 줄이고 생산성을 높이기 위해 점차 생산자동화를 위해 자동조립라인이나 산업용로봇을 많이 도입하고 있다. 제품의 해외 현지생산 증가, 제조 공정상의 자동 조립라인 증설, 조립로봇과 같은 자동화 기술 도입에 따른 생산성 향상 등으로 기업체에서는 로봇이나 자동 조립라인이 자리매김하고 있다. 하지만 로봇을 조작하는 자동조립라인 및 산업용로봇조작원의 고용은 당분간 소폭 증가세를 유지하겠지만 장기적으로는 증가세의 추이가 꺾여 현 상태를 유지할 것으로 전망된다.",5,공학,고졸,0.4,0.267,0.333,2.93,,설치·정비·생산직,,1.99,3.4,,,,,,,,,,,,,,,
817101,자동차 조립원,"향후 5년간 자동차 조립원의 고용은 현 상태를 유지할 것으로 전망된다. 자동차 조립원의 고용은 우리나라의 자동차 생산 대수에 영향을 받는다. 우리나라의 자동차 생산 대수는 2003년 317만여 대에서 2013년 452만여 대로 10년 만에 1.4배 증가하면서 세계 5위의 자동차 생산국이 되었다. 그런데 중국의 자동차 생산 대수는 2013년 2,211만여 대로 같은 기간 4.8배 증가하였고, 인도는 2013년 387만여 대로 같은 기간 3.3배, 브라질은 373만여 대로 같은 기간 2배 증가하였다(한국자동차산업협회) . 또한 우리나라와 경쟁관계에 있는 중국, 인도, 브라질 등의 신흥공업국들이 빠르게 추격하고 있다. 이를 뒷받침하듯 우리나라의 자동차 생산 대수는 2010년부터 더 이상 크게 증가하지 못하고 있고, 2011년(465만여대) 이후에는 오히려 소폭 하락하고 있는 실정이다. 향후 우리나라의 자동차제조업은 국제경쟁력의 강화를 통해 지속적으로 성장할 것으로 예상되지만, 반면에 외국 자동차생산업체와의 글로벌 경쟁 심화, 글로벌 경기의 더딘 회복세, 국내 내수시장의 성장 둔화 등이 위기 요인이 되고 있다. 그에 더하여 자동차 조립원의 고용에는 국내 완성차의 해외 현지생산 증가, 제조 공정상의 자동 조립라인 증설 및 조립로봇과 같은 자동화 기술 도입에 따른 생산성 향상 등이 부정적 요인으로 작용할 것으로 예상된다. 따라서 자동차 조립원의 고용은 당분간 현 상태를 유지할 것으로 전망된다.",5,공학,고졸,0.567,0.2,0.233,2.7,,설치·정비·생산직,,1.99,3.4,,,,,,,,,,,,,,,
817301,선박조립원,"향후 5년간 선박조립원의 고용은 현 상태를 유지하거나 다소 감소할 것으로 전망된다. 선박을 포함한 기계공학은 다른 산업들의 발전에 중요한 역할을 수행하며, 우리나라 경제성장에 기여하여 왔다. 기계산업의 성장과 더불어 밝을 것으로 예상되지만, 세부 분야에 따라서는 명암이 갈릴 것으로 추정된다. 수송용기계 분야(특히, 선박)는 전체 기계산업의 40% 정도로 큰 비중을 차지하는데, 중국 조선업의 성장에 따른 경쟁삼화로 어려움을 겪고 있다. 다만, 에너지 개발을 위하여 시추선 등과 같은 특수선박, 글로벌 환경 규제에 대응한 친환경선박(그린쉽) 등에 대한 수요는 지속적으로 발새할 것이다. 하지만 선박조립원은 공정의 자동화에 따라 인력 감축이 불가피하게 되었으며 3D업종이라는 인식이 강해 취업을 기피하는 현상이 두드러지고 있어 국내 인력이 외국인근로자로 대체되고 있는 실정이다. 그리고 국내 기업들이 제품의 가격 경쟁력을 높이기 위해 상대적으로 인건비가 저렴한 개발도상국으로 공장을 이전하게 됨에 따라 국내 제품조립원에 대한 고용은 감소할 전망이다. 한편 공정의 자동화에도 불구하고 항공 및 군수분야 등 전문 기술력이 요구되는 분야에 대한 조립원 수요는 계속 될 것으로 전망된다.",2,공학,고졸,0.833,0.167,0.0,2.03,,설치·정비·생산직,기계 설치·정비·생산직,0.0,3.4,,,,,,,,,,,,,,,
817201,자동차 부분품 조립원,"향후 5년간 자동차 부분품 조립원의 고용은 현상태를 유지할 것으로 전망된다. 자동차 부분품 조립원의 고용은 우리나라의 자동차 생산 대수에 영향을 받는다. 1960년대부터 급속한 자동차 대중화의 진전으로 자동차의 생산대수는 매년 증가하여 왔으며, 우리나라의 자동차 생산 대수는 2003년 317만여 대에서 2013년 452만여 대로 10년 만에 1.4배 증가하면서 세계 5위의 자동차 생산국이 되었다. 또한 우리나라와 경쟁관계에 있는 중국, 인도, 브라질 등의 신흥공업국들이 빠르게 추격하고 있다. 이를 뒷받침하듯 우리나라의 자동차 생산 대수는 2010년부터 더 이상 크게 증가하지 못하고 있고, 2011년(465만여대) 이후에는 오히려 소폭 하락하고 있는 실정이다. 향후 우리나라의 자동차제조업은 국제경쟁력의 강화를 통해 지속적으로 성장할 것으로 예상되지만, 반면에 외국 자동차생산업체와의 글로벌 경쟁 심화, 글로벌 경기의 더딘 회복세, 국내 내수시장의 성장 둔화 등이 위기 요인이 되고 있다. 그에 더하여 자동차 조립원의 고용에는 국내 완성차의 해외 현지생산 증가, 제조 공정상의 자동 조립라인 증설 및 조립로봇과 같은 자동화 기술 도입에 따른 생산성 향상 등이 부정적 요인으로 작용할 것으로 예상된다. 따라서 자동차 부분품 조립원의 고용은 현 상태를 유지할 것으로 전망된다.",5,공학,고졸,0.533,0.333,0.133,2.53,,설치·정비·생산직,,1.99,3.4,,,,,,,,,,,,,,,
816103,일반기계조립원,"향후 5년간 일반기계조립원의 고용은 현 상태를 유지하거나 다소 감소할 것으로 전망된다. 일반기계조립원의 고용은 기계 산업의 성장과 기술의 발전에 영향을 받는다. 세계적으로 친환경 제조업의 지향, 새로운 에너지원의 개발의 활성화는 새로운 기계의 도입과 기계부품의 수요를 유발한다. 일반기계조립원은 공정의 자동화에 따른 인력 감축과 3D업종이라는 인식이 만연하여 취업을 기피하는 현상이 두드러지고 있어 국내 인력이 외국인 근로자로 대체되고 있다. 그리고 국내기업들이 제품의 가격 경쟁력을 높이기 위해 상대적으로 인건비가 저렴한 개발도상국으로 공장을 이전함에 따라 국내 일반기계조립원에 대한 고용은 현 상태를 유지하거나 다소 감소할 전망이다.",2,공학,고졸,0.6,0.4,0.0,2.33,,설치·정비·생산직,기계 설치·정비·생산직,0.0,3.4,,,,,,,,,,,,,,,
152101,재료공학기술자,"향후 5년간 재료공학기술자의 고용은 현 상태를 유지할 것으로 전망된다. 재료공학기술자의 고용에 영향을 미칠 것으로 추정되는 소재부품산업의 생산 동향을 살펴보면, 생산액 및 출하액이 모두 감소하고 있는 것으로 나타났다. 재료공학기술자의 고용을 결정하게 되는 주요 산업 중 세라믹 등 기초 전자재료 분야의 대표 업종은 반도체 산업이다. 해외생산 확대에 따른 국내산업 위축 우려되는데, 국내 반도체업계는 메모리 생산을 중국으로 이전하고, 시스템반도체 제조는 국내와 미국으로 분산투자하고 있다. 웨이퍼가공 부문뿐만 아니라 후 공정의 패키징 가공 부문까지 현지에서 일괄 생산체제를 갖추기 때문에, 재료 부문의 수출 및 일자리 창출에도 영향을 미치는 상황이며 반도체 제조장비 및 재료 분야를 담당하는 중소업계들이 동반 이전하고 있는 것도 국내 재료공학기술자의 고용에 부정적으로 작용할 것으로 예상된다. 그동안 재료공학기술자들이 활동했던 자동차, 조선, 철강, 전자산업 등은 이미 인력이 포화상태에 이르렀고, 금속분야 중 단순 기술 및 조립분야에서는 재료공정 자동화가 이루어지고 있어 인력감축이 계속될 것으로 보인다. 반면, 기존 소재의 성능을 극대화하는 기술과 신소재의 개발에 많은 연구와 노력을 기울이고 있기 때문에 세라믹, 고분자 등 신소재 개발부분에서 인력수요가 있을 것으로 예상된다. 따라서 재료공학기술자의 일자리는 향후 반도체, 디스플레이, 연료전지, 배터리, 철강, 친환경 에너지, 세라믹 등 신소재 분야와 고분자 섬유산업 분야의 경기에 영향을 받을 것으로 보이며, 향후 재료공학기술자의 고용은 현 상태를 유지할 것으로 전망된다.",3,공학,대졸,0.0,0.0,1.0,4.4,,연구직 및 공학기술직,,0.0,2.8,,,,,,,,,,,,,,,
701601,건축목공,"향후 5년간 건축목공의 고용은 현 상태를 유지할 것으로 전망된다. 「2015-2025 중장기인력수급전망」(한국고용정보원, 2016)에 따르면, 건축목공은 2015년 약 174.6천명에서 2025년 약 179.9청명으로 향후 10년간 약 5.3천명(연평균 0.3%) 정도 다소 증가할 것으로 나타났다.
건축목공의 일자리는 건설경기 전망에 직접적으로 영향을 받는다. 100%를 상회하는 주택보급률, 저출산·고령화 등에 따른 신규건축 수요 감소, 가계대출 억제와 신규 분양물량 조절 정책 등으로 민간건축시장이 위축될 것으로 보인다. 또한 목공 장비가 기계화되고, CAM(Computer Aided Manufacturing)에 의한 목제품의 정밀 재단 및 가공이 표준화되어 공장에서 문이나 창, 벽체, 계단 등이 생산되면서 건설현장에서의 생산성이 향상된 것도 건축목공의 인력 수요에 부정적 영향을 주고 있다.
반면에 국내 건설 산업이 2020년을 전후하여 본격적인 성숙 단계에 진입하면서 기존 건축물에 대한 리모델링과 재건축 시장이 성장할 것이고, 침체된 도심을 되살리는 도시재생 사업도 본격화할 것이다. 문화와 여가에 대한 수요가 증가하면서 각종 박물관, 미술관, 체험관 등의 문화시설, 숙박시설, 레저시설 등에 대한 건축 수요가 증가할 것이다.
건설기능공의 고용시장을 보면, 불안정한 고용, 높은 작업강도, 안전사고 위험 등으로 인해 청년층의 신규 진입이 적고, 기존 근로자는 고령화가 빠른 속도로 진행되고 있어, 숙련기술을 익힌 청·장년층은 취업이 비교적 용이할 수 있다.",4,공학,고졸,0.567,0.133,0.3,2.73,,건설·채굴직,건설·채굴직,0.19,2.2,,,3826,3219,,,,,,,,,,,
702101,미장공,"향후 5년간 미장공의 고용은 현 상태를 유지하는 수준이 될 것으로 전망된다. 「2015-2025 중장기인력수급전망」(한국고용정보원, 2016)에 따르면, 미장공은 2015년 약 44.8천명에서 2025년 약 44.0천명으로 향후 10년간 0.7천명(연평균 -0.2%) 정도 다소 감소하는 것으로 나타났다.
미장공의 일자리는 건설경기 전망에 직접적으로 영향을 받는다. 100%를 상회하는 주택보급률, 저출산·고령화 등에 따른 신규건축 수요 감소, 가계대출 억제와 신규 분양물량 조절 정책 등으로 민간건축시장이 위축될 것으로 보인다. 또한 건축부재를 모듈화하여 공장에서 사전 제작하는 등 인력과 시간이 많이 소요되는 습식공사(미장, 방수, 조적, 타일 등)를 줄이는 방향으로 기술 발전이 이루어지고 있다. 미장공의 경우, 최근 전통적 미장을 필요로 하지 않는 건축물이 증가하고 있다.
반면에 국내 건설 산업이 2020년을 전후하여 본격적인 성숙 단계에 진입하면서 기존 건축물에 대한 리모델링과 재건축 시장이 성장할 것이고, 침체된 도심을 되살리는 도시재생 사업도 본격화할 것이다. 문화와 여가에 대한 수요가 증가하면서 각종 박물관, 미술관, 체험관 등의 문화시설, 숙박시설, 레저시설 등에 대한 건축 수요가 증가할 것이다.
건설기능공의 고용시장을 보면, 불안정한 고용, 높은 작업강도, 안전사고 위험 등으로 인해 청년층의 신규 진입이 적고, 기존 근로자는 고령화가 빠른 속도로 진행되고 있어, 숙련기술을 익힌 청·장년층은 취업이 비교적 용이할 수 있다.",2,공학,고졸,0.667,0.233,0.1,2.1,,건설·채굴직,건설·채굴직,0.19,2.2,,,3826,3219,,,,,,,,,,,
702201,방수공,"향후 5년간 방수공의 고용은 현 상태를 유지하거나 다소 증가할 것으로 전망된다. 「2015-2025 중장기인력수급전망」(한국고용정보원, 2016)에 따르면, 방수공은 2015년 약 12.5천명에서 2025년 약 13.3천명으로 향후 10년간 0.9천명(연평균 0.7%) 정도 다소 증가하는 것으로 나타났다.
방수공의 일자리는 건설경기 전망에 직접적으로 영향을 받는다. 100%를 상회하는 주택보급률, 저출산·고령화 등에 따른 신규건축 수요 감소, 가계대출 억제와 신규 분양물량 조절 정책 등으로 민간건축시장이 위축될 것으로 보인다. 또한 건축부재를 모듈화하여 공장에서 사전 제작하는 등 인력과 시간이 많이 소요되는 습식공사(미장, 방수, 조적, 타일 등)를 줄이는 방향으로 기술 발전이 이루어지고 있다.
반면에 기존 오래된 건축물이 증가하면서 유지보수 업무가 꾸준히 증가할 것이다. 국내 건설 산업이 2020년을 전후하여 본격적인 성숙 단계에 진입하면서 기존 건축물에 대한 리모델링과 재건축 시장이 성장할 것이고, 침체된 도심을 되살리는 도시재생 사업도 본격화할 것이다. 문화와 여가에 대한 수요가 증가하면서 각종 박물관, 미술관, 체험관 등의 문화시설, 숙박시설, 레저시설 등에 대한 건축 수요가 증가할 것이다.
건설기능공의 고용시장을 보면, 불안정한 고용, 높은 작업강도, 안전사고 위험 등으로 인해 청년층의 신규 진입이 적고, 기존 근로자는 고령화가 빠른 속도로 진행되고 있어, 숙련기술을 익힌 청·장년층은 취업이 비교적 용이할 수 있다.",4,공학,고졸,0.667,0.2,0.133,2.27,,건설·채굴직,건설·채굴직,0.19,2.2,,,3826,3219,,,,,,,,,,,
703101,건설배관공,"향후 5년간 건설배관공의 고용은 현 상태를 유지할 것으로 전망된다. 「중장기 인력수급 수정전망 2015~2025」(한국고용정보원, 2016)에 따르면, 건설배관공은 2015년 약 62.8천 명에서 2025년 약 61.8천 명으로 향후 10년간 1천 명(연평균 -0.2%) 정도 감소하는 것으로 나타났다. 건설배관공의 고용은 건설경기에 직접적으로 영향을 받는다. 100%를 상회하는 주택보급률, 저출산·고령화 등에 따른 신규건축 수요 감소, 가계대출 억제와 신규 분양물량 조절 정책 등으로 민간건축시장이 위축될 것으로 보인다.
반면에 기존 오래된 건축물이 증가하면서 유지보수 업무가 꾸준히 증가할 것이다. 국내 건설 산업이 2020년을 전후하여 본격적인 성숙 단계에 진입하면서 기존 건축물에 대한 리모델링과 재건축 시장이 성장할 것이고, 침체된 도심을 되살리는 도시재생 사업도 본격화할 것이다. 이를 통해 노후화된 상하수도 배관이나 가스 배관에 대한 교체 공사가 증가할 것으로 예상된다.
건설기능공의 고용시장을 보면, 불안정한 고용, 높은 작업강도, 안전사고 위험 등으로 인해 청년층의 신규 진입이 적고, 기존 근로자는 고령화가 빠른 속도로 진행되고 있어, 숙련기술을 익힌 청·장년층은 취업이 비교적 용이할 수 있다.",5,공학,고졸,0.8,0.133,0.067,2.07,,설치·정비·생산직,,1.99,2.2,,,,,,,,,,,,,,,
